id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
776148930155227757,Rental unit in Chicago · ★4.68 · 1 bedroom · 1 bed · 1 bath,488124046,Garrie,,Near West Side,41.88501,-87.64443,Entire home/apt,118,1,28,2023-06-11,4.49,6,166,28,R22000092447
782097918539684046,Rental unit in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 bath,345565701,Kay,,Near North Side,41.89052,-87.62296,Entire home/apt,242,2,11,2023-06-08,2.05,1,71,11,R22000094234
795101033112181575,Rental unit in Chicago · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,485390604,Rudia,,West Ridge,42.01438694719096,-87.68495653356736,Private room,31,2,6,2023-05-15,1.68,5,154,6,
795363441734523169,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,493840291,Angela,,Loop,41.87306020241679,-87.62888388628295,Entire home/apt,92,90,0,,,1,187,0,
776232306767332847,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,490506607,Stel,,Near North Side,41.90461,-87.62809,Entire home/apt,67,32,0,,,1,0,0,
795378398401248815,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,25074085,Joe,,Logan Square,41.92547678874058,-87.69586360321077,Private room,65,2,0,,,5,290,0,
776294386978128095,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,36547187,Audrey,,West Town,41.90664,-87.67333,Entire home/apt,98,33,0,,,1,308,0,R23000101917
782137041139805370,Rental unit in Chicago · ★4.65 · 2 bedrooms · 2 beds · 1 bath,215444392,Jenna,,Near West Side,41.8704687,-87.6625794,Entire home/apt,150,2,20,2023-06-16,3.41,2,113,20,R22000094368
795651175573318923,Condo in Chicago · 1 bedroom · 1 bed · 1 private bath,18483412,Sharon,,Albany Park,41.9714841,-87.71306589999999,Private room,81,32,1,2023-04-19,0.49,1,26,1,
776319484407781372,Home in Chicago · ★New · 4 bedrooms · 5 beds · 2.5 baths,15818013,Dominique,,West Pullman,41.6790974,-87.6465419,Entire home/apt,206,1,1,2023-06-11,1,1,302,1,R23000097058
795680828644603531,Condo in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,4647193,Benjamin,,Logan Square,41.9206165427938,-87.71695562412054,Entire home/apt,158,2,13,2023-06-15,4.24,1,181,13,R23000095761
776322746144071304,Serviced apartment in Chicago · 4 bedrooms · 5 beds · 1 bath,490523399,Celia,,West Town,41.90753165897841,-87.66718659549952,Entire home/apt,285,2,1,2023-06-04,1,5,158,1,2896361
776336628989254573,Rental unit in Chicago · ★4.67 · 3 bedrooms · 4 beds · 1 bath,490525780,Zam,,West Ridge,41.99428192340661,-87.70699740605228,Entire home/apt,150,2,3,2023-05-29,1.80,1,328,3,R22000095074
782373284583992853,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Logan Square,41.927101,-87.7043588,Entire home/apt,234,32,0,,,655,365,0,
782373706995406675,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.9029299,-87.6441632,Entire home/apt,142,32,0,,,655,320,0,
795834939935697254,Rental unit in Chicago · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,410504785,Ray,,Bridgeport,41.8443864,-87.63848,Private room,36,2,14,2023-06-02,3.09,9,63,14,
782446409146218784,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,188365982,Level,,Near North Side,41.9032387,-87.63486329999999,Entire home/apt,528,32,0,,,14,365,0,
782525235032023073,Home in Chicago · ★5.0 · 3 bedrooms · 8 beds · 2 baths,23973552,Damani,,Lake View,41.93490580790782,-87.6459328476846,Entire home/apt,614,2,14,2023-06-04,3.50,1,74,14,R22000094618
776402223864656677,Home in Chicago · ★2.50 · 3 bedrooms · 3 beds · 1 bath,479706697,Armando,,Rogers Park,41.99978,-87.67097,Entire home/apt,155,5,4,2023-05-03,0.76,4,142,4,R22000079785
795853919053845907,Home in Chicago · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,29768640,Sunny,,Avondale,41.934,-87.70311,Entire home/apt,501,1,9,2023-06-11,2.73,1,233,9,R22000091024
776573115534267510,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,128,32,0,,,655,177,0,
782534809516349965,Home in Chicago · 3 bedrooms · 3 beds · 1 bath,121719854,Evolve,,Beverly,41.70466,-87.65883,Entire home/apt,168,3,2,2023-06-05,2,39,353,2,R22000093847
782628636832878491,Rental unit in Chicago · ★3.93 · Studio · 1 bed · 1 bath,47172572,Zencity,,West Town,41.89682,-87.66113,Entire home/apt,98,1,15,2023-06-08,2.71,51,327,15,R21000074752
782676831204335694,Rental unit in Chicago · ★4.86 · 2 bedrooms · 2 beds · 2 baths,440050189,Betty And Gab,,Uptown,41.9677933,-87.6552229,Entire home/apt,95,1,29,2023-06-14,5.12,7,111,29,R23000097167
782724611815050105,Home in Chicago · ★5.0 · 4 bedrooms · 8 beds · 4.5 baths,235678953,Patricia,,Near West Side,41.88228985342503,-87.68116180949048,Entire home/apt,1038,2,24,2023-06-08,4.68,19,215,24,R23000098245
783186374385107303,Rental unit in Chicago · ★4.80 · 3 bedrooms · 3 beds · 2 baths,465580895,Fortitude Rentals,,Near West Side,41.88335,-87.67812,Entire home/apt,222,1,25,2023-06-11,4.41,3,293,25,R22000093655
783249596739848974,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Loop,41.8725288,-87.6308608,Entire home/apt,145,32,0,,,655,331,0,
795904949900287701,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 bath,30438346,Briana,,Bridgeport,41.824906257562546,-87.63954543242116,Entire home/apt,100,1,5,2023-05-29,1.52,1,124,5,R22000082806
776656124260814802,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,West Town,41.8952397,-87.6551692,Entire home/apt,198,32,0,,,655,0,0,
796182790100848947,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,122,32,0,,,655,224,0,
800201548955668857,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 2 baths,131521131,Atakan,,Avondale,41.9408818,-87.7137788,Entire home/apt,205,1,7,2023-06-11,2.96,5,65,7,R23000095385
800766218323396362,Condo in Chicago · 2 bedrooms · 2 beds · 1 bath,487492125,Cerise,,Douglas,41.84096447121417,-87.61721863447252,Entire home/apt,102,32,0,,,2,287,0,R19000048100
783318214205964622,Rental unit in Chicago · ★4.31 · 2 bedrooms · 2 beds · 1 bath,48024929,D,,Armour Square,41.83841493067419,-87.63199889369201,Entire home/apt,159,2,13,2023-06-05,3.10,1,320,13,R23000095769
783814426160610465,Home in Chicago · ★4.50 · 5 bedrooms · 6 beds · 3.5 baths,121719854,Evolve,,Grand Boulevard,41.80531,-87.6153,Entire home/apt,407,2,6,2023-06-04,1.05,39,332,6,R22000091451
783954262708483730,Home in Chicago · 2 bedrooms · 2 beds · 1 bath,302604700,Jason,,Montclare,41.93296,-87.79558,Entire home/apt,108,2,1,2023-05-24,1,5,124,1,R21000063305
796223569899914488,Home in Chicago · 3 bedrooms · 3 beds · 2.5 baths,19779392,Deborah,,Lake View,41.941230127165056,-87.66156431290949,Entire home/apt,1000,3,2,2023-06-11,2,1,321,2,R23000097823
784000151755154810,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,16304524,Billy,,Near West Side,41.8793253,-87.6819041,Entire home/apt,185,2,22,2023-06-11,4.46,2,314,22,R23000095610
784149262261871461,Rental unit in Chicago · ★New · 2 bedrooms · 2 beds · 1 bath,407176813,Fryda,,Avondale,41.9336023,-87.7143464,Entire home/apt,126,1,0,,,1,360,0,R23000103456
784193936878363811,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,483201459,Joshua,,Near North Side,41.90521,-87.63152,Entire home/apt,160,32,0,,,3,265,0,
784904953197946191,Home in Chicago · 2 bedrooms · 3 beds · 1 bath,351130970,Anna,,Lincoln Park,41.92195931688447,-87.63999273380121,Entire home/apt,382,32,1,2023-05-07,0.70,2,247,1,R22000082960
785090517586710352,Rental unit in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,201545206,Aleana M.,,Lincoln Square,41.97617670156594,-87.67526842653751,Private room,55,1,8,2023-06-09,2.12,2,0,8,
785423932330914663,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,160,32,0,,,655,314,0,
785426440046865418,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,272,32,0,,,655,39,0,
800776422945758213,Rental unit in Chicago · ★4.78 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,,Near South Side,41.853692882271126,-87.62387371628246,Entire home/apt,228,2,18,2023-06-12,3.51,70,345,18,2792126
796407726018721299,Hotel in Chicago · 1 bedroom · 1 bed · 1 private bath,431019163,Paul,,Loop,41.883912348741696,-87.62969354144141,Private room,250,1,0,,,17,44,0,2506121
800793481072705016,Rental unit in Chicago · 3 bedrooms · 3 beds · 2.5 baths,259191558,Walton,,Near North Side,41.89936570837774,-87.62635538611823,Entire home/apt,886,2,0,,,5,55,0,R23000095388
800834067497954925,Rental unit in Chicago · ★4.40 · Studio · 1 bed · 1 bath,140135559,Barak,,Lincoln Park,41.9265655,-87.64294799999999,Entire home/apt,80,1,5,2023-04-16,1.52,1,332,5,R20000057601
796465765285127869,Boutique hotel in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 bath,431019163,Paul,,Loop,41.88386255848874,-87.63009639524205,Private room,250,1,5,2023-03-13,0.93,17,44,5,2506121
800849935359049679,Rental unit in Chicago · ★4.83 · 3 bedrooms · 3 beds · 2 baths,370154553,Innesa,,Near South Side,41.8540350919974,-87.62746889583454,Entire home/apt,253,2,12,2023-06-11,2.34,19,347,12,2792126
785426710087480770,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,154,32,0,,,655,308,0,
796465880869883962,Hotel in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,431019163,Paul,,Loop,41.88407983227038,-87.62811298077611,Private room,250,1,7,2023-04-30,1.35,17,44,7,2506121
800994084501507924,Home in Chicago · 1 bedroom · 2 beds · 1.5 baths,37770111,Moses & Kamille,,Lower West Side,41.85759819412041,-87.64075587463729,Private room,140,2,0,,,1,207,0,
796497011226548841,Rental unit in Chicago · ★4.67 · 3 bedrooms · 7 beds · 2 baths,170785489,Dmd,,Lincoln Park,41.91201644400195,-87.63400521814037,Entire home/apt,128,2,21,2023-06-07,4.06,39,335,21,2862923
785426990771160204,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,244,32,0,,,655,289,0,
796502673687573569,Hotel in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,431019163,Paul,,Loop,41.88531185092463,-87.62800989833387,Private room,250,1,4,2023-04-30,0.74,17,44,4,2506121
785428954368670590,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,301,32,0,,,655,185,0,
796577437412249252,Rental unit in Chicago · ★4.78 · 1 bedroom · 1 bed · 1 bath,333201887,Yanko,,Lake View,41.95447550889623,-87.67043441248222,Entire home/apt,119,1,9,2023-06-13,1.84,2,69,9,R22000094833
785429252974057580,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,294,32,1,2023-03-30,0.37,655,253,1,
785429618431075490,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,176,32,0,,,655,181,0,
785429886476112156,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,234,32,0,,,655,66,0,
801016598307794273,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,233213144,Lionel,,Grand Boulevard,41.8076039,-87.6215567,Entire home/apt,109,32,0,,,1,229,0,
801311867487505571,Rental unit in Chicago · 5 bedrooms · 24 beds · 6 baths,98193524,Mary And JW,,Loop,41.87371341373282,-87.62922815718673,Entire home/apt,1423,3,0,,,25,91,0,R21000068199
796603565653623748,Home in Chicago · 2 bedrooms · 2 beds · 1 bath,48764722,Doris,,Austin,41.89904444788441,-87.75434643861371,Entire home/apt,82,2,0,,,3,269,0,R19000049567
785430167716769323,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,211,32,0,,,655,259,0,
785470438038007646,Rental unit in Chicago · ★4.31 · 2 bedrooms · 2 beds · 1 bath,488037033,Tj,,Bridgeport,41.84482324849346,-87.64066486394138,Entire home/apt,111,1,13,2023-06-06,2.28,1,58,13,R21000062580
796618537745687776,Home in Chicago · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,490365719,Walter O,,Logan Square,41.92257,-87.70169,Private room,55,2,12,2023-06-15,3.50,3,333,12,
785472697012594537,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,243035563,Studebecker,,Lincoln Park,41.91623538214005,-87.63813196156829,Entire home/apt,365,2,5,2023-06-14,0.87,40,333,5,2792126
785519807822092302,Rental unit in Chicago · ★New · 2 bedrooms · 1 bed · 1.5 baths,28316981,Andrew,,Edgewater,41.97732558114795,-87.65998510744078,Entire home/apt,170,4,0,,,1,340,0,R23000102854
801373794766236676,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 bath,495341512,Casa,,Portage Park,41.94246,-87.7496,Entire home/apt,79,1,10,2023-06-12,1.96,1,310,10,R22000094459
796661430845895786,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 bath,485565209,Rabeeha,,Hyde Park,41.79765099999999,-87.5899872,Entire home/apt,173,2,16,2023-06-10,3.20,9,185,16,R19000050892
801512085106777604,Hotel in Chicago · ★4.79 · 1 bedroom · 1 bed · 1 private bath,431019163,Paul,,Loop,41.88540882301161,-87.62790300382814,Private room,250,1,19,2023-06-11,3.70,17,44,19,2506121
786285845591591177,Rental unit in Chicago · ★4.78 · 3 bedrooms · 4 beds · 2 baths,243035563,Studebecker,,Near North Side,41.902198378712356,-87.62426203938763,Entire home/apt,626,2,9,2023-06-04,1.58,40,339,9,2792126
786298364310704319,Rental unit in Chicago · ★4.86 · 2 bedrooms · 3 beds · 1 bath,492177205,MJ Luxe,,Lower West Side,41.85887997779639,-87.67386134464768,Entire home/apt,141,2,7,2023-05-25,1.65,1,292,7,R23000096260
796866365414874330,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,316787157,Christian,,West Ridge,42.0178787,-87.68748839999999,Entire home/apt,153,1,3,2023-06-12,3,1,140,3,R22000092047
786314859980446423,Rental unit in Chicago · ★4.79 · 3 bedrooms · 3 beds · 2 baths,126179580,Staywell,,Near North Side,41.89979681841375,-87.62103075088761,Entire home/apt,449,2,28,2023-06-07,5.19,23,199,28,R21000070226
786499125056084115,Rental unit in Chicago · 2 bedrooms · 3 beds · 1 bath,22021736,Olesya,,Lake View,41.93893635861026,-87.6552412379478,Entire home/apt,160,1,0,,,1,242,0,R23000099693
796884430156054658,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8950138,-87.62791490000001,Entire home/apt,292,32,0,,,655,295,0,
786697287888008909,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,170,32,0,,,655,181,0,
801745070603806661,Home in Chicago · ★4.77 · 1 bedroom · 2 beds · 1 bath,53938422,Lauren,,Brighton Park,41.8200998,-87.7033093,Entire home/apt,83,2,13,2023-06-16,3.71,1,138,13,R23000097344
802052397517471268,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,314235837,Ginneh,,Douglas,41.82778,-87.617747,Entire home/apt,100,32,0,,,2,42,0,
796884763450914647,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,191,32,1,2023-05-27,1,655,306,1,
802090370275514063,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,490514913,Nawaf,,Near North Side,41.89235095584614,-87.61815156193146,Entire home/apt,150,32,0,,,2,10,0,R10954832591
786855840237942485,Home in Chicago · ★4.87 · 2 bedrooms · 3 beds · 2 baths,180500881,Jimmy,,Jefferson Park,41.97548472778454,-87.76161999903549,Entire home/apt,140,1,30,2023-06-14,5.17,1,32,30,R22000094803
796886940740501619,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,171,32,0,,,655,0,0,
786888547329484750,Hotel in Chicago · ★4.60 · 1 bedroom · 1 bed · 1 private bath,431019163,Paul,,Loop,41.88384,-87.62796,Private room,250,1,15,2023-03-26,2.54,17,44,15,2506121
796904707679283005,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,159711711,Stephanie,,Near North Side,41.893596970172965,-87.61709226698686,Entire home/apt,100,33,1,2023-03-01,0.27,1,292,1,
786933365033215355,Home in Chicago · Studio · 1 bed · 2 shared baths,127864188,Bibi,,Portage Park,41.9602684,-87.7545282,Private room,550,1,0,,,1,365,0,
802156212507389800,Guest suite in Chicago · ★4.53 · 3 bedrooms · 3 beds · 1 bath,15900115,Casey,,Washington Park,41.791259332021056,-87.62173082884556,Entire home/apt,175,1,15,2023-06-13,3.72,1,185,15,R23000095871
796963950706726366,Rental unit in Chicago · ★4.74 · 1 bedroom · 2 beds · 1 bath,215444392,Jenna,,Near West Side,41.86966582583479,-87.66317542021473,Entire home/apt,130,2,19,2023-06-14,3.58,2,109,19,R22000094368
797128958902611688,Rental unit in Chicago · ★4.47 · 3 bedrooms · 3 beds · 2 baths,485565209,Rabeeha,,Hyde Park,41.7974989,-87.5901416,Entire home/apt,119,2,15,2023-06-11,2.92,9,191,15,R23000096239
787230641801023858,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,492336050,Legac Estates,,Dunning,41.94978363408749,-87.80781393769405,Entire home/apt,150,1,2,2023-04-18,0.71,1,332,2,R23000096662
787566054027005762,Townhouse in Chicago · 2 bedrooms · 3 beds · 1 bath,121719854,Evolve,,Austin,41.884077403544815,-87.74818815359687,Entire home/apt,333,32,0,,,39,363,0,
797176669447151363,Rental unit in Chicago · ★4.94 · 3 bedrooms · 3 beds · 2 baths,485565209,Rabeeha,,Hyde Park,41.7974989,-87.5901416,Entire home/apt,729,2,17,2023-06-06,3.33,9,159,17,R23000096239
811617775962226375,Rental unit in Chicago · ★4.69 · 2 bedrooms · 3 beds · 2 baths,370154553,Innesa,,Near South Side,41.85330329556365,-87.62380202817235,Entire home/apt,219,2,16,2023-06-15,3.53,19,341,16,2792126
811619871047184595,Rental unit in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,21891111,Ming,,Lower West Side,41.84857347550998,-87.68482847345504,Private room,45,5,3,2023-05-31,0.83,7,308,3,
802243863547960061,Rental unit in Chicago · ★4.96 · 1 bedroom · 1 bed · 1 bath,470248221,Zalano,,Near South Side,41.865337965256195,-87.6300159788445,Entire home/apt,222,2,24,2023-06-13,5.11,1,101,24,R23000095974
797215342590572826,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,131521131,Atakan,,Avondale,41.9402984997159,-87.71291161336553,Private room,65,1,3,2023-04-05,0.61,5,128,3,
797223246813983405,Rental unit in Chicago · ★4.63 · 3 bedrooms · 3 beds · 1 bath,300930607,Mne,,Lake View,41.94108610446574,-87.65755969731994,Entire home/apt,291,2,8,2023-06-04,1.61,1,6,8,R22000084299
802318905119377438,Rental unit in Chicago · ★4.50 · 2 bedrooms · 2 beds · 1 bath,490752114,Sevyn,,Irving Park,41.95051672759176,-87.7078315929533,Entire home/apt,111,1,8,2023-06-10,2.47,9,170,8,R22000090570
802331201850242749,Rental unit in Chicago · 4 bedrooms · 8 beds · 3 baths,170785489,Dmd,,Lincoln Park,41.92815014628205,-87.66280037641282,Entire home/apt,186,2,1,2023-02-13,0.24,39,320,1,R23000096680
802348500681906576,Rental unit in Chicago · ★4.75 · 3 bedrooms · 3 beds · 2 baths,490752114,Sevyn,,Lake View,41.938592209547316,-87.66908996466067,Entire home/apt,127,1,20,2023-06-12,4.48,9,154,20,R22000090110
